alpha_rmse,beta1_rmse,beta2_rmse,psi_rmse,peak_rmse,duration_rmse,sd,l0,task_id,iter
2.4062603563520364,0.06414446815912427,0.12830096192854057,1.233278731480106,2.6433368883054067,2.3692752823481813,8.7,3,144,5
2.2822966428514286,0.07266065701073235,0.09227752616121324,1.155696488131405,2.5525943485381455,2.3885912786758143,8.9,3,145,1
2.2529054704783897,0.07942323966355502,0.2837636405135787,1.32153211054861,2.7824115657032715,2.0416785731182325,8.9,3,145,2
2.144371310752295,0.03410521843453852,0.07516753279979752,1.1315165560382447,2.142764134909179,2.3140962019400533,8.9,3,145,3
2.059785250868918,0.04695137138071528,0.07865219200600025,1.052001083965369,2.218987960753662,2.0719426192465367,8.9,3,145,4
1.8440002273141127,0.02767374517623688,0.06654638778952277,0.9966083362251288,1.9109069623751285,2.0662862236275843,8.9,3,145,5
2.183775132969464,0.05121221322560662,0.04870075077701125,1.195256633826785,2.251636150308783,2.2559561690746084,9.1,3,146,1
2.277948729318833,0.04209705393451778,0.05596816354168424,1.172874970380266,2.405754148162867,2.359648510351863,9.1,3,146,2
1.8904679790461576,0.03486910626105835,0.05880538826844825,0.9346285845384116,1.9504511765924573,1.835446490532091,9.1,3,146,3
2.1598175078762996,0.08302979116437137,0.1287441280277963,1.294278047054866,2.3865745888129624,2.0907209446327983,9.1,3,146,4
2.059645915245203,0.05302129796288221,0.08447343414864752,1.0805683122773269,1.958323623411296,2.1452778651681936,9.1,3,146,5
1.9808206717758297,0.02259861354918543,0.03956217131393518,1.0471512780906471,2.079756835283926,2.150211884020672,9.3,3,147,1
2.057986674461112,0.05966221450753142,0.07922195032426627,1.084541826073999,1.9391710335460648,2.1081631023413387,9.3,3,147,2
2.184214312769813,0.04093969044282795,0.08545702626845618,1.1606751000778686,2.16889264745166,2.36404001345662,9.3,3,147,3
2.167270039547091,0.06179391734646009,0.07551718254356857,1.1491143381313207,2.1295492522796127,2.222116516312642,9.3,3,147,4
2.251627318196505,0.03563680940157103,0.08533711742490377,1.2429307697691476,2.3580196639822946,2.552653939562956,9.3,3,147,5
1.986540207840947,0.0402484681924132,0.05926189935785076,1.0682382940001445,1.9841522899471848,2.112147691725202,9.5,3,148,1
2.0932127135866483,0.01683008075243566,0.04404838171090258,1.121789255943107,2.2053510318288754,2.306101573891102,9.5,3,148,2
1.9171486979795511,0.0454171214021545,0.13413081882396494,1.0527206789883023,2.187151485133154,1.848265711894612,9.5,3,148,3
2.116735642075039,0.11485197815439194,0.3675165908112055,1.142001876738732,2.6320809009363164,1.654360350973342,9.5,3,148,4
2.1966273645014947,0.03619016241624075,0.04701207476335589,1.0555781395675037,2.1663668613039557,2.1856299631560216,9.5,3,148,5
2.190074346190613,0.04009543981106325,0.08313606717209791,1.1674005373789813,2.1910057312371607,2.377675056523614,9.7,3,149,1
2.385717672873876,0.09212809022978671,0.2592661173406023,1.3136676508754324,2.834899247309442,2.210652247666608,9.7,3,149,2
1.869810052863763,0.02043118721816091,0.06827538486192453,0.9634113221630966,1.885285429968551,2.0523850144529887,9.7,3,149,3
2.209846760030097,0.05039970567594,0.05674102690226938,1.118414753022221,2.3730697421750757,2.318538163322766,9.7,3,149,4
2.0638723114481725,0.04375952602032586,0.05855729872840714,1.1007722068398866,2.048991925170464,2.1614105777699737,9.7,3,149,5
2.1190545251382913,0.05139904580401269,0.06669645120449537,1.1413274006694278,2.1010296492257203,2.2290444853587728,9.9,3,150,1
2.284416590798103,0.02606617256477878,0.05785955857018797,1.1528952782018094,2.353000333803577,2.4891427896126137,9.9,3,150,2
2.1668173581822594,0.04856675284357714,0.0709672387727922,1.1611364093164174,2.141951374216339,2.2935518941378095,9.9,3,150,3
1.8911010980709224,0.03712030936065619,0.07969482821164939,1.032996282174293,1.9267271261291603,2.1137626739232824,9.9,3,150,4
2.006645433799901,0.05109586064721803,0.0721615297436086,1.0664193847224124,1.9807318820253867,2.101989736524575,9.9,3,150,5
0.4919063518370827,0.2203146030696176,0.08597004831620715,0.28384718482574434,1.579118893926171,1.6593783008484946,0.1,4,151,1
0.6534450059661443,0.24502629178101756,0.14088822493208183,0.27987065258931565,1.6923280195388146,1.9622656600060155,0.1,4,151,2
0.5524378114458479,0.22169608540669156,0.115365119877913,0.27743555382758167,1.5747549762073438,1.787860456211745,0.1,4,151,3
0.6570653863254086,0.2790508083435858,0.19154938899182497,0.2355913418515683,1.7735224675471466,2.1304089050269743,0.1,4,151,4
0.535688193583117,0.2037839818118841,0.08940784347745345,0.25788601274458756,1.4529077944898563,1.5653493675490069,0.1,4,151,5
2.262045835714527,0.6099496440102651,0.5915643855379851,0.6206039412491298,3.848499957627197,2.559750909834704,0.30000000000000004,4,152,1
2.498395260983835,0.6084343700895791,0.52333507574181,0.6672940547826659,3.902204542128598,2.765822356665101,0.30000000000000004,4,152,2
2.53665781915487,0.6014211047087351,0.46586256873216414,0.6484268985816517,3.8323134538934234,2.8185647769451787,0.30000000000000004,4,152,3
2.344845269027274,0.582931887206064,0.5658091345826997,0.7165006044637071,3.869150832080594,2.65968347270659,0.30000000000000004,4,152,4
2.3354614695871514,0.6010904863881474,0.5325216702825234,0.6243193543512997,3.8183746110687897,2.6632480802714293,0.30000000000000004,4,152,5
2.855385035170037,0.5885160630082551,0.7629830249553977,1.2135011664107265,4.496758705285358,2.9216512119790705,0.5,4,153,1
2.7040275272786616,0.5601255415966688,0.7906283491661549,1.1540562605681504,4.333709337316479,2.6546801230792663,0.5,4,153,2
2.6427310485471933,0.5396860190439488,0.7405920982238302,1.0551666111488966,4.127712686343139,2.532527944877978,0.5,4,153,3
2.6622904921228865,0.5945721581630101,0.7775993752996859,1.0805846912804278,4.344930152836853,2.6900760163630246,0.5,4,153,4
2.856131181808474,0.6530661442236622,0.7786442559850318,1.0634667091316965,4.550702063698035,2.9222325630057355,0.5,4,153,5
2.704809760675776,0.5377994562120733,0.7284877303155594,1.2242325815593271,4.222321900129377,2.700581619563884,0.7000000000000001,4,154,1
2.547271874572897,0.40718290704888455,0.6225139809098341,1.1725328899150722,3.782254292155821,2.434953314200009,0.7000000000000001,4,154,2
2.910830244742108,0.5819725687837106,0.7173980895528048,1.197448803132803,4.375635630679642,2.909884371834368,0.7000000000000001,4,154,3
2.9005596691783753,0.533073711378162,0.8368019806228768,1.3850597314983988,4.448989935827504,2.666758042987144,0.7000000000000001,4,154,4
3.042906664836002,0.5312685775191655,0.8433225165880175,1.5206007757754487,4.619936116744838,2.8610922207196774,0.7000000000000001,4,154,5
3.499499692874005,0.7016901171591508,0.8529223442247733,1.4836910522223987,5.072106316041617,3.475915013953267,0.9,4,155,1
3.2624229136606244,0.6211622210451291,0.7814400449948992,1.483819430008123,4.762897887102988,3.2890021647721945,0.9,4,155,2
3.1472021466662636,0.6090360572709563,0.7275379213927827,1.3386155164839957,4.548039058882065,3.1354858118239664,0.9,4,155,3
2.953236160244582,0.5684091766742057,0.7587457025895648,1.278460145031331,4.420339713772986,2.882640546088045,0.9,4,155,4
2.6822733007779744,0.46958927028237024,0.7687399119704772,1.4545409623209924,4.063049112477457,2.3507834699602763,0.9,4,155,5
3.0257885057949965,0.5703080856796541,0.7364972111192432,1.5225782295250203,4.380399530670558,2.9801611882881707,1.1,4,156,1
3.019356181430541,0.5786085250243271,0.6965925293808131,1.4944897457021766,4.356189117580527,3.1072658144431298,1.1,4,156,2
3.0770369224757546,0.5606721664207476,0.7284555248186759,1.5635839114869696,4.254969577224303,2.8728146919071285,1.1,4,156,3
2.964382302179065,0.5302456478206234,0.6998606480198923,1.4059008017027588,4.21796922217138,2.8382771440536607,1.1,4,156,4
2.656454680945876,0.562463871797743,0.7507635866694118,1.4134003155877608,4.146718295343653,2.603815384444168,1.1,4,156,5
3.3911966561669673,0.703136623061884,0.8684516323773738,1.62215714303559,4.908572386542712,3.3201757407864165,1.3000000000000005,4,157,1
2.71382186557144,0.5613685628477304,0.6774581374065195,1.590998084569711,3.801010765783976,2.563631391217322,1.3000000000000005,4,157,2
2.773928824988132,0.590529184349867,0.7105500859698034,1.486795807728528,4.044828803013328,2.7154562356359735,1.3000000000000005,4,157,3
2.8522386799771704,0.5953309250835613,0.7023654792841392,1.6439136901237263,3.965963834102955,2.738268639330163,1.3000000000000005,4,157,4
2.9421266455095307,0.586642577262889,0.6964999969985496,1.5824063920187137,4.004795421699253,2.801573431916099,1.3000000000000005,4,157,5
3.1754540115264964,0.6651259573142574,0.7567684290125168,1.7363044751867422,4.2913236130722145,3.097462252072104,1.5000000000000002,4,158,1
3.016194378684401,0.6442200910858347,0.7039667059571392,1.7323196982862394,3.9919555134779223,2.9721209438350877,1.5000000000000002,4,158,2
3.0495895071590953,0.63304387063075,0.7621219130842757,1.711621316763245,4.218210757056686,2.882752126194732,1.5000000000000002,4,158,3
3.073971498180069,0.6471439796996125,0.752531554753855,1.6632322625489278,4.1520868774756,2.89189257065381,1.5000000000000002,4,158,4
2.842566713515678,0.592573642493236,0.6888500193390455,1.5440255960775493,3.958647571883495,2.7802863874291304,1.5000000000000002,4,158,5
2.980577897499578,0.6568022004829038,0.7392730069621467,1.5734336623061582,4.097748188345963,2.889713117965338,1.7000000000000002,4,159,1
3.175205305622431,0.7451504443086189,0.8084809218709476,1.782724911125581,4.39940405376951,3.1606482087321615,1.7000000000000002,4,159,2
2.9260745179698313,0.6741504285865477,0.8002089634301621,1.7778043954657472,3.947037717242775,2.4125140933068776,1.7000000000000002,4,159,3
2.862217053286443,0.6742857637347313,0.7640546340539042,1.7050493938822868,3.9543308249470854,2.684004708215814,1.7000000000000002,4,159,4
3.055595133525619,0.7151955749847505,0.7775069609354207,1.841196787901909,4.076457121284024,2.9076220948121025,1.7000000000000002,4,159,5
2.805692592151183,0.6694770615270575,0.7115289353746428,1.6360168012514462,3.729843648067913,2.7093653775975786,1.9,4,160,1
3.0173305230747203,0.7056697733177932,0.7718204784776493,1.6343401297840034,4.087744790634399,2.9394880601857594,1.9,4,160,2
2.925763424886741,0.732440485356551,0.7655833853294767,1.726167140092952,3.863104244113486,2.7776656415036896,1.9,4,160,3
3.187304931496936,0.7561415526520687,0.8386678516845054,1.820114275876912,4.323936413569103,3.0651056004100585,1.9,4,160,4
3.0474162925435064,0.7049618151674586,0.75949354994520335,1.700850174480624,4.061810081177031,2.981499376711507,1.9,4,160,5
2.888897552376176,0.8698510680408136,0.8799967484197694,1.8741548048265344,3.862250058071445,2.6558840307054714,2.1,4,161,1
3.2098024048362204,0.8434767075827434,0.8653865398049048,1.8439148734666515,4.1404482267366145,3.070042845589077,2.1,4,161,2
3.148162630989358,0.8796479546862582,0.8872691303086446,1.8903939765716395,4.099043403011603,3.0536738107603467,2.1,4,161,3
2.7820986176799716,0.7935893750850498,0.82463971667964,1.7465543222512097,3.7861483197526056,2.605557083703994,2.1,4,161,4
3.329084285039756,0.8563361270231914,0.8751961872177928,1.8587050849029343,4.344640138314723,3.3608992475934207,2.1,4,161,5
3.2754177969288363,0.894645890262173,0.9030834546723044,1.8880684069719424,4.180688877804387,3.131543191600969,2.3000000000000003,4,162,1
2.9753841355967565,0.9008092265373956,0.8935092608304037,1.780233665445654,3.824934512128249,2.8214813314934823,2.3000000000000003,4,162,2
3.1765316391881733,0.8724972844547993,0.8751168546503949,1.8017715157005785,4.114005285006521,3.1901759437845914,2.3000000000000003,4,162,3
3.264477909393436,0.9175925259040136,0.9100330498509672,1.9495536424957975,4.061083775346915,3.1805398676379366,2.3000000000000003,4,162,4
3.078701665403033,0.8768945941889824,0.929188394840894,1.9632670695887335,4.255387394809996,2.8750190238746516,2.3000000000000003,4,162,5
2.4354386201535436,1.1570819886465264,1.0401587730318973,1.9595348385304103,2.9322430074400496,2.2730864662836447,2.5000000000000004,4,163,1
3.0750784517411898,0.9486276592381896,0.9368893955336351,1.9057661297822652,3.862172229142694,2.8168695175264316,2.5000000000000004,4,163,2
3.1494944364069446,0.997251799109952,0.984197470807837,1.964774079448744,4.1098362570186895,2.981885993291486,2.5000000000000004,4,163,3
2.940230923617903,0.969700476517196,0.9355227297906894,1.849445812872892,3.5924678458858956,2.7168631124263336,2.5000000000000004,4,163,4
3.1636748974962403,0.99458851941105,0.9756826507719,1.9985003322602923,3.938315965495127,2.89782462230696,2.5000000000000004,4,163,5
3.1925162377554965,1.038036775643254,1.01309926207695,1.9699845715888784,3.9564876639860462,3.027060173144653,2.7,4,164,1
3.278993398650757,1.1111412668825753,1.0808036060959116,2.0700382242068907,4.186448483484107,3.183624328312235,2.7,4,164,2
2.496811417605535,1.0490117632062912,0.9752344097289444,1.872943818995884,3.245033185634381,2.240253495762209,2.7,4,164,3
3.015408004065956,1.1007990222146666,1.0635810068011462,1.9862374080329492,4.015020109774393,2.968000497946774,2.7,4,164,4
2.921538614066365,1.114291085588919,1.046570670360559,2.0212393041960404,3.573410014596989,2.660106396557738,2.7,4,164,5
2.9234567619946796,1.1729664256470982,1.0934921789633467,2.0330390163761622,3.478981852676616,2.761980639970905,2.9000000000000004,4,165,1
3.180404937176218,1.1979673786210463,1.147081011275174,2.087057971630298,3.9973567806741297,3.033996730183036,2.9000000000000004,4,165,2
3.390556246041425,1.146284345771462,1.1052152599624208,2.1018370594320817,4.199571320523498,3.2558184356777677,2.9000000000000004,4,165,3
2.990981108301337,1.1126828610558828,1.093716325076706,2.0400357033594028,4.053081987566371,2.6478377062384912,2.9000000000000004,4,165,4
2.8180915082526465,1.2234504430504118,1.133390524820617,2.052884401456777,3.4842718659596437,2.6050101503795413,2.9000000000000004,4,165,5
2.949912347451146,1.1921951636728032,1.1266720468259064,2.0089337235098985,3.744938449505532,2.8879199172431504,3.1,4,166,1
3.1870297441954847,1.2417046260751372,1.1863643539151365,2.0307302721686553,3.826364695908804,3.112298584189301,3.1,4,166,2
3.0237272673670077,1.1754173411251545,1.1278678257998105,2.0100511677322452,3.908730018906238,2.7994187396888477,3.1,4,166,3
3.212152660604173,1.256764590452702,1.1904719334615046,2.1151121269978925,3.892327064459163,3.143733280784534,3.1,4,166,4
3.0817712559077397,1.1950415826485097,1.1184129507065648,2.082399499474065,3.632751907862279,2.7645235598361166,3.1,4,166,5
3.5069890053332324,1.2886229307221302,1.2405450906287496,2.204627855330919,4.3133171169344955,3.3992715478303865,3.3000000000000003,4,167,1
2.970750816364605,1.2461089058711663,1.1895468521339931,2.0214262465232182,3.802367502854469,2.833985462325815,3.3000000000000003,4,167,2
2.7565888745216727,1.2463128212880246,1.1607188607713697,2.0522467435035203,3.5251410116763235,2.5462018723361144,3.3000000000000003,4,167,3
3.3014956332804397,1.3750234291878627,1.299635412517914,2.20721772474735,4.003679093817561,3.155195572320068,3.3000000000000003,4,167,4
3.2177047332609443,1.403593242962716,1.3252977326399389,2.156583551114641,3.7745480530948616,3.1148124158092103,3.3000000000000003,4,167,5
2.9076465532385396,1.2594672661425228,1.1920971323786689,1.9142430988538433,3.5535983812395697,2.7002321913179284,3.5000000000000004,4,168,1
2.868067991126915,1.38158018228547,1.2921778617664532,2.093869713713514,3.432749671343056,2.7958787839515677,3.5000000000000004,4,168,2
3.126852044546584,1.3380360299840026,1.2663798447791832,2.0509140393335352,3.707996583787394,3.0375225449440313,3.5000000000000004,4,168,3
2.9159029894371846,1.4051094099938704,1.3117594513071005,2.0931330852749257,3.351484655941294,2.800532820900709,3.5000000000000004,4,168,4
3.1626254407132244,1.4277133299613487,1.3497992809039032,2.129385685338147,3.889398049773943,2.954708395500441,3.5000000000000004,4,168,5
3.3037045921937205,1.4661744072270606,1.3857632152528356,2.1933590836790824,3.964925590208119,3.2332352629160654,3.7,4,169,1
2.937678300853875,1.3853698948106934,1.268065232224236,2.1943835520449304,3.5486391046065227,2.533170656168235,3.7,4,169,2
3.312222991847636,1.4245405143281205,1.3329959937089393,2.2493605688294487,3.872458518987812,3.0203120284095184,3.7,4,169,3
3.015064508169034,1.4120393516263476,1.3339702142436796,2.073667903880507,3.651392340234392,2.9260943037465657,3.7,4,169,4
