est_alpha,est_beta1,est_beta2,est_psi,true_alpha,true_beta1,true_beta2,true_psi,alpha_rmse,beta1_rmse,beta2_rmse,psi_rmse,sd,l0,task_id,iter
2.85630687669565,2.0469798650962754,-4.069020758794055,4.971356743387187,3,2,-4,5,0.15679610609697275,0.05235296624469629,0.0769125896726402,0.04486574295026398,9.3,3,47,2
2.987422697201879,2.036318110318062,-4.079682162407973,4.894921975933056,3,2,-4,5,0.01704028244034232,0.03769547726593264,0.08041513416973416,0.10604128491697272,9.3,3,47,3
2.98685042926767,2.055028556562788,-4.089765825458705,4.881826820119553,3,2,-4,5,0.01752860073268862,0.05575140534083051,0.09046217569711693,0.11903464828500432,9.3,3,47,4
2.8357315231476035,2.1221406522641195,-4.191068645133662,4.890751441760348,3,2,-4,5,0.17595651448395505,0.12432913404202546,0.19510376522257117,0.11383614908530935,9.3,3,47,5
2.8938163163285684,2.053331887666646,-4.125528393293237,4.940501146304103,3,2,-4,5,0.11629898620095196,0.05594494185455812,0.12823403226227884,0.06552157117619571,9.5,3,48,1
2.976153265916188,2.039406374678701,-4.0646590669800995,4.926419569400128,3,2,-4,5,0.03091994022885084,0.040921386502182223,0.06595820983921952,0.0753935002881267,9.5,3,48,2
2.949863387079448,2.0224171952454824,-4.065100773877545,4.926780105234081,3,2,-4,5,0.05705648080323156,0.02575854959811474,0.0676619783279238,0.07625353452625266,9.5,3,48,3
2.992731943884707,2.0429712917815857,-4.103953897118437,4.887133709042783,3,2,-4,5,0.01055113718049689,0.04383516820400398,0.10444763447113674,0.11346835023059348,9.5,3,48,4
2.932953314597207,2.0889021276808397,-4.096544533848924,4.85113253467071,3,2,-4,5,0.07458453585923064,0.08992542183578182,0.09879397495287125,0.15062013644788758,9.5,3,48,5
2.9755382396595627,2.043244123562222,-4.077779470648615,4.915009764507829,3,2,-4,5,0.03030064550467531,0.0443220724845429,0.0788345786733803,0.0863811881942655,9.7,3,49,1
2.90248747226432,2.0493528596515924,-4.0827534079190215,4.939679619938413,3,2,-4,5,0.10714166465438794,0.0519516268732455,0.08651694918267407,0.0661506023964708,9.7,3,49,2
2.95820716559957,2.0350216609619864,-4.0724812030933615,4.897618336776785,3,2,-4,5,0.04894427916425399,0.03664110141167526,0.0744631554240677,0.104246100084775,9.7,3,49,3
2.988769827873427,2.0512042794236196,-4.07691095662507,4.904955360804405,3,2,-4,5,0.01648046143149828,0.05191143118501466,0.07769457745117368,0.09582067187161249,9.7,3,49,4
2.9278544385774063,2.0815846518695373,-4.1013501993064105,4.855513613663123,3,2,-4,5,0.08069056715725456,0.08287193304060508,0.10389550906730403,0.14656401983328443,9.7,3,49,5
2.9471558179572592,2.032429014900252,-4.069003918419602,4.949579588386343,3,2,-4,5,0.06076745212347081,0.03478864147909487,0.07136780967363343,0.05474735752074595,9.9,3,50,1
2.955775967145327,2.0322658989562754,-4.047170912920446,4.964157574966904,3,2,-4,5,0.05229545690060819,0.03461286092271663,0.0510624491070342,0.04193736978230728,9.9,3,50,2
2.862088314613593,2.061158843093278,-4.111325415209062,4.956944426403118,3,2,-4,5,0.147372946309149,0.06414777578751807,0.11624736818362004,0.05244470831891641,9.9,3,50,3
2.948858236771083,2.061062261692435,-4.097451938713239,4.864528080018844,3,2,-4,5,0.06004689864598926,0.06252405610372601,0.09988418163964471,0.13782031335476078,9.9,3,50,4
2.96095658112373,2.07621990007807,-4.089579089747079,4.845522937707497,3,2,-4,5,0.04415551887846111,0.07693533075648422,0.0906767292685276,0.15576047644467,9.9,3,50,5
3.4385163658402904,1.7699735014398543,-3.9952182060504704,4.854977148591852,3,2,-4,5,0.4487612579202392,0.2337633084906849,0.08389793708109995,0.16490301645294494,0.1,4,51,1
3.4452183101110103,1.7531355529232624,-3.9882632870839503,4.850066470782681,3,2,-4,5,0.45580681297611425,0.2504924733134203,0.08512531198042633,0.16910870904923747,0.1,4,51,2
3.3747563614652587,1.8196750987769537,-3.965688628902774,4.8097344612727335,3,2,-4,5,0.3867406018490177,0.1850711734088077,0.08874774181984389,0.20639999105533113,0.1,4,51,3
3.4613542169587563,1.745013642357527,-4.002199096168745,4.85528925145358,3,2,-4,5,0.47071717569289045,0.25808095940437115,0.08257513304540234,0.16517913547247676,0.1,4,51,4
3.4526569125759847,1.7839482474955175,-3.9804359870372177,4.8728096683783315,3,2,-4,5,0.4620050135020349,0.21943457058154017,0.08491641603618653,0.14906775970748068,0.1,4,51,5
2.492728659989046,2.2315716434179302,-3.9270369297453342,4.614230975098974,3,2,-4,5,0.555938702195785,0.2707198797917296,0.16572864296264503,0.4062550917658456,0.30000000000000004,4,52,1
2.551663958863952,2.1466932794046265,-3.85578826279678,4.661706209199051,3,2,-4,5,0.5048564191624283,0.19992733269510649,0.20551294571382292,0.361967988339092,0.30000000000000004,4,52,2
2.46462984584124,2.1493800857079677,-3.926580526857702,4.783058544685933,3,2,-4,5,0.5851865370517365,0.19852145148945924,0.15774724699163473,0.2489923368432997,0.30000000000000004,4,52,3
2.33905759720693,2.190376436054486,-3.9116717705669455,4.726399629576455,3,2,-4,5,0.7018365735866959,0.2299440273425334,0.16467212775251028,0.29809811151930793,0.30000000000000004,4,52,4
2.6713099687545667,2.1282759584894695,-3.8961856504694543,4.697589302817412,3,2,-4,5,0.39610969014160463,0.19104413866646244,0.18140065445448772,0.331154285132256,0.30000000000000004,4,52,5
1.838205713806515,2.2309046098530003,-3.912003088135483,4.840457304384595,3,2,-4,5,1.2248672199425317,0.30555769337133526,0.22662188158711577,0.23284659911721797,0.5,4,53,1
1.6180627767152858,2.1684227600119126,-3.9612765788454793,5.140205060295725,3,2,-4,5,1.4405183718844528,0.25212134651493195,0.1994100426210921,0.21072551944762097,0.5,4,53,2
1.9714950315798212,2.1851042589270597,-3.925859934016048,4.906456382510691,3,2,-4,5,1.0973205682511349,0.27603876381402037,0.22415513274695173,0.19914478713764672,0.5,4,53,3
1.9637077335190043,2.327543879582942,-4.004543670063966,4.651632919677067,3,2,-4,5,1.106279011643287,0.3955723089446967,0.2295352765993696,0.39169828955887737,0.5,4,53,4
1.3043436208820496,2.246716529103071,-4.073178427872002,5.142248986422882,3,2,-4,5,1.7449245873339214,0.307216672094047,0.20338851780176165,0.2033541247527869,0.5,4,53,5
1.340799617297771,2.5261746910076845,-4.275577908972462,4.659751581877571,3,2,-4,5,1.748542998781837,0.6030266059650626,0.4084255778159987,0.3986766444794419,0.7000000000000001,4,54,1
1.9318290821317468,2.2158296959668418,-3.8604231176723975,4.836719527004821,3,2,-4,5,1.1946677066666582,0.35708809553991394,0.32352171462222873,0.28635804185851305,0.7000000000000001,4,54,2
1.015226497245896,2.8266299111419606,-4.5091928129410075,4.328373944996536,3,2,-4,5,2.0520305682927407,0.8801353778191892,0.5952504925767216,0.6975530546996289,0.7000000000000001,4,54,3
-0.7390296612154029,3.06489954131444,-4.850795125214738,4.69960643850702,3,2,-4,5,3.7851961203338704,1.0933253604377693,0.8873322228867545,0.327302062912442,0.7000000000000001,4,54,4
0.6835352379958795,2.799661291048713,-4.503399027340761,4.532319413455823,3,2,-4,5,2.379053414470496,0.8459444050136311,0.5775945408272937,0.4979676925770498,0.7000000000000001,4,54,5
0.00650243403881698,3.1984511664487987,-4.976038283028439,4.321617271948821,3,2,-4,5,3.0777206409204263,1.254997406839424,1.0463260743489926,0.7044591119804923,0.9,4,55,1
1.1465330565852363,2.5695559296992663,-4.306104479923242,4.707628471281054,3,2,-4,5,1.9871629986802384,0.6770424307056078,0.4812999916016767,0.38579456659532313,0.9,4,55,2
1.7832778624425936,2.370871201846447,-3.982586658111183,4.650269553785684,3,2,-4,5,1.3961541501667312,0.5237142463253263,0.3760146562171397,0.44739079874565135,0.9,4,55,3
0.387633898872104,3.091183103257652,-4.842639976318231,4.340732857932726,3,2,-4,5,2.701934895288706,1.15039209015276,0.9200771280164768,0.6876009657953345,0.9,4,55,4
-0.8157721379912178,3.581943117484143,-5.394187154647728,4.21412903785233,3,2,-4,5,3.882174909487724,1.6229100771116145,1.4415186008146994,0.8020101400948815,0.9,4,55,5
0.1902355246801525,3.6259053114114583,-5.362711766538233,3.862514243086343,3,2,-4,5,2.91991894512768,1.7038339576836703,1.4562256850415538,1.1608200337214327,1.1,4,56,1
-3.6162494301351624,5.261875785182948,-7.067554550345339,3.5611845391992376,3,2,-4,5,6.666241227471058,3.29100270245362,3.098955581919065,1.4430687945803773,1.1,4,56,2
-0.09316188367886365,3.4120972847712374,-5.136483633184046,4.109864882895297,3,2,-4,5,3.208120789367384,1.4870300393877995,1.2301214990885632,0.9168300528975,1.1,4,56,3
-1.5935695008625848,4.742372024498689,-6.471968947170225,3.4347837852790475,3,2,-4,5,4.668657579810115,2.7938814722802148,2.529498737107702,1.5736604453958292,1.1,4,56,4
1.331565551643546,2.7013850631175824,-4.3829787677079874,4.400290853621923,3,2,-4,5,1.8652236149430912,0.8496776655497277,0.6169607087327144,0.6769701256718056,1.1,4,56,5
-2.0192996575746283,4.584834645473026,-6.336146092627752,3.6476580140787345,3,2,-4,5,5.1213259281426815,2.648821894405662,2.4075160077786077,1.36454744608745,1.3000000000000005,4,57,1
-4.308289105540061,5.812361194773449,-7.610249615062816,3.3824753288019536,3,2,-4,5,7.377852791562866,3.853091970835304,3.653789688637394,1.6221169569826983,1.3000000000000005,4,57,2
0.1944919346163104,3.470981018935238,-5.140553482611541,3.963292646639656,3,2,-4,5,2.9804030520457827,1.5857211929063628,1.288177527654503,1.07359092290182,1.3000000000000005,4,57,3
0.9908314810769244,3.209203455742296,-4.931690384064489,4.011045878829518,3,2,-4,5,2.2110058837246296,1.3449752214851525,1.103615868769458,1.036083711680958,1.3000000000000005,4,57,4
-2.976645647275671,5.131092964991039,-6.880741032287264,3.485671862211091,3,2,-4,5,6.064642110266953,3.184876425520599,2.9399432093802296,1.5221249504175434,1.3000000000000005,4,57,5
-0.00491564535449551,3.3726859561476656,-5.034897684391611,4.096452998113613,3,2,-4,5,3.2295635681742896,1.505717468996682,1.208721538949186,0.9490058432535714,1.5000000000000002,4,58,1
-1.9042086664605544,5.026482806124841,-6.728046689728788,3.3302205245569563,3,2,-4,5,5.029386340460147,3.109038486630754,2.820294465142962,1.681238057991869,1.5000000000000002,4,58,2
-1.6675333873156175,4.895497605570551,-6.539779340775337,3.3461235800205396,3,2,-4,5,4.798890054235373,2.984662610261036,2.6421702687860043,1.6674560047016125,1.5000000000000002,4,58,3
-2.066050148667209,5.004369304239158,-6.703037653867486,3.368974735649033,3,2,-4,5,5.184164516299787,3.0815295990380096,2.7895372526124915,1.6421687697797394,1.5000000000000002,4,58,4
0.33697732775855077,3.843620559508185,-5.5098104021665915,3.628784137635699,3,2,-4,5,2.85009325925506,1.9822710801087564,1.6783107064005152,1.4067108617255375,1.5000000000000002,4,58,5
0.5757729125275739,3.620059696219815,-5.253276036935779,3.73765519065131,3,2,-4,5,2.7396244228633764,1.8532079972056308,1.5425146748997864,1.341210157986639,1.7000000000000002,4,59,1
-1.1575162280844975,4.514578165545971,-6.09381877997178,3.422519274834092,3,2,-4,5,4.353732252916762,2.642184903179729,2.2479887874926963,1.5993173774180718,1.7000000000000002,4,59,2
-1.4445845774855908,4.047913599541904,-5.7493550818269785,3.876256018894848,3,2,-4,5,4.649313839171358,2.1593741844675445,1.880374286228779,1.1489716397806455,1.7000000000000002,4,59,3
1.1189147361237328,3.316347354633133,-4.926176573735086,3.825320251113966,3,2,-4,5,2.231038487490744,1.5523727584109237,1.241868971744828,1.2493299909389792,1.7000000000000002,4,59,4
-2.672380621145267,6.260065629089386,-7.998360785617022,2.8958671232459174,3,2,-4,5,5.796716017210144,4.349568027820136,4.094216658329677,2.111650297178769,1.7000000000000002,4,59,5
-3.4555817806556837,6.127205280895875,-7.814571117303139,3.0392266956709793,3,2,-4,5,6.61237981682517,4.2338354613779154,3.930106974256873,1.9704325039797552,1.9,4,60,1
-2.6542204540752685,5.0942968483144115,-6.898682317222235,3.491888586655212,3,2,-4,5,5.845415196706498,3.2030477609963985,3.0154203613130544,1.5234161749938933,1.9,4,60,2
-4.7591780002652335,6.642186188841063,-8.393507577750679,3.0630160854847204,3,2,-4,5,7.892793396751473,4.726109041547083,4.482696954017651,1.943519006858436,1.9,4,60,3
-7.487342109951912,6.968278759084932,-8.852793212342744,3.360941171038195,3,2,-4,5,10.586567517584736,5.020618862921853,4.906653534573303,1.6432814787647794,1.9,4,60,4
-2.5195562756874983,5.744518849676331,-7.45221894679356,3.074129880635459,3,2,-4,5,5.6981590834315545,3.862741093045433,3.581079674232168,1.9378159645692088,1.9,4,60,5
-4.611602651161418,6.896423885524152,-8.61599818364026,2.917335642157859,3,2,-4,5,7.773410017201461,4.999941425578237,4.72621728320364,2.0896900936027447,2.1,4,61,1
-9.411733871269568,10.38234541625976,-12.18365339442109,2.4974995489461396,3,2,-4,5,12.483253652562343,8.430220742992752,8.233105559890202,2.503702657552298,2.1,4,61,2
-6.447453878814896,8.415958422352968,-10.165760633491042,2.6536547829245043,3,2,-4,5,9.56928773196796,6.496257115544029,6.2498510653555455,2.349513775785341,2.1,4,61,3
-5.622382262176131,8.2938680246848,-9.997185367749273,2.578071202385083,3,2,-4,5,8.750410386906058,6.385133614638149,6.0936415099092995,2.425701944993533,2.1,4,61,4
-3.894319148878836,7.064435475430676,-8.756861058430221,2.7488068749982273,3,2,-4,5,7.049927233253081,5.172788658683956,4.8725765475526215,2.2579290747872225,2.1,4,61,5
-4.967123228145178,7.569658207704737,-9.307497784978157,2.7539725725021476,3,2,-4,5,8.142920955784072,5.6862996414764195,5.430640979751164,2.2523978746844024,2.3000000000000003,4,62,1
-6.159244898963887,7.693981675747632,-9.383386102137308,2.82225017072857,3,2,-4,5,9.329224302219998,5.798522886944624,5.4949347335381855,2.1828868668884964,2.3000000000000003,4,62,2
-6.945210553983497,10.549182087760274,-12.254583734369104,2.1989512849349646,3,2,-4,5,10.05710227757112,8.639225912304948,8.348288099096166,2.8030997151785684,2.3000000000000003,4,62,3
-2.6516714168648097,6.290480233764015,-7.966823279076342,2.8686419175451525,3,2,-4,5,5.878487571798849,4.451413199125997,4.141438207643471,2.144956304767395,2.3000000000000003,4,62,4
-3.6280530333443455,7.15402096455406,-8.823638503056253,2.671101527308922,3,2,-4,5,6.828858905067616,5.298764713644784,4.978594646151914,2.3376050383844924,2.3000000000000003,4,62,5
-14.916056622240111,13.070196312935522,-14.911754318706928,2.421760680058688,3,2,-4,5,17.961760325644306,11.097838017039484,10.939998731451986,2.5786165099949394,2.5000000000000004,4,63,1
-4.337169946431735,8.279729403855754,-9.95267261449962,2.43818920567872,3,2,-4,5,7.532426271007844,6.432441590485052,6.1143547422371896,2.568267696069121,2.5000000000000004,4,63,2
-10.052470835844296,10.567989261463175,-12.372206620094008,2.499037352241987,3,2,-4,5,13.159646237831977,8.635141652485183,8.44137866222461,2.5024485597769397,2.5000000000000004,4,63,3
-4.855426569557907,8.082246474966194,-9.785367847351017,2.564565956673498,3,2,-4,5,8.04541601317752,6.216242977677799,5.926896267266305,2.4415597418108947,2.5000000000000004,4,63,4
-3.270738588993302,6.701722732271581,-8.417247805589032,2.8184450493204185,3,2,-4,5,6.52266791702635,4.872432163575866,4.5994532993847645,2.1941995559749277,2.5000000000000004,4,63,5
-11.250156901552373,12.008473432811362,-13.763029430588931,2.3095527407065624,3,2,-4,5,14.374904256236514,10.091459081657828,9.84880378802959,2.6917558883252637,2.7,4,64,1
-8.388156565210968,10.277870642155362,-12.095458115936,2.4188737364418684,3,2,-4,5,11.549980283177016,8.389182678437402,8.209606324267835,2.584048005888012,2.7,4,64,2
-5.443196487029075,9.358407590794076,-11.046362864434958,2.300813902647764,3,2,-4,5,8.614489648574663,7.494064506571232,7.188563392096153,2.7033584330043063,2.7,4,64,3
-11.085336687154948,11.200699957794813,-12.954588003468038,2.4532806876685953,3,2,-4,5,14.219325079006822,9.2851258312727,9.042038217358638,2.548334167747448,2.7,4,64,4
-6.267863509269922,9.405570861592505,-11.045384628874926,2.362048469833515,3,2,-4,5,9.444103012398138,7.536332640291783,7.183484050797879,2.641892079385824,2.7,4,64,5
-7.7101677177082895,11.15343517509478,-12.91402304225772,2.167240192079704,3,2,-4,5,10.882368771301838,9.287136210119971,9.051760581872555,2.835417616830412,2.9000000000000004,4,65,1
-9.811941202311754,13.06959911879932,-14.81092411613219,2.0132768788231967,3,2,-4,5,12.946017903288242,11.174893604759385,10.919048257185908,2.987990375549639,2.9000000000000004,4,65,2
-6.466552242229163,8.968376317202056,-10.675732641292385,2.513723733806453,3,2,-4,5,9.683579042702677,7.11823363985125,6.832918460215725,2.491459807342563,2.9000000000000004,4,65,3
-5.536389416172991,9.374547322593171,-11.075656810344418,2.30812734880412,3,2,-4,5,8.745063335378045,7.534572517224218,7.242790220378503,2.6967004488905233,2.9000000000000004,4,65,4
-10.917508103296925,12.65174581177662,-14.400902165918538,2.1672256352053134,3,2,-4,5,14.056337618332051,10.749830322416145,10.501653481488926,2.834103628281537,2.9000000000000004,4,65,5
-13.706653274077706,14.552669421944346,-16.293606235554282,2.085139456775938,3,2,-4,5,16.8367944134019,12.644292136832924,12.387514478830497,2.9156898355445984,3.1,4,66,1
-12.74380061966777,14.722065634584492,-16.42613767348244,1.9927029895633592,3,2,-4,5,15.870296705018898,12.81721128051807,12.524211432825297,3.0081142942469223,3.1,4,66,2
-6.5092175697872845,10.02465730948066,-11.67242540849537,2.240642756944038,3,2,-4,5,9.72627988137006,8.186536267314226,7.842416111188483,2.7632030707960613,3.1,4,66,3
0.3074373441962667,4.561054934935388,-6.134982230754961,3.176171238065336,3,2,-4,5,3.359160335276509,3.035666659833695,2.6879260529743614,1.9109774496791152,3.1,4,66,4
-12.488678673078343,15.14425326159691,-16.872158976527373,1.9219498896153215,3,2,-4,5,15.605546875010694,13.23576798552494,12.96596448738444,3.078781813403853,3.1,4,66,5
-9.179092268162956,13.12150811338989,-14.821212594212485,1.9691246949274808,3,2,-4,5,12.361260721312958,11.273329728338998,10.977816826383092,3.032862369109768,3.3000000000000003,4,67,1
-14.002487026298525,16.623663748793977,-18.360406127610062,1.851365799711063,3,2,-4,5,17.12715609753086,14.722595800782754,14.461573935242628,3.149254695516848,3.3000000000000003,4,67,2
-8.193927045963342,11.683669470904114,-13.417811273943382,2.111872554724592,3,2,-4,5,11.40750074153476,9.84922380273407,9.588705514457644,2.8909645638650763,3.3000000000000003,4,67,3
-15.662447279194812,16.4611508511819,-18.25551497985214,1.9770845815100897,3,2,-4,5,18.768044635965236,14.537622276613876,14.333485582349754,3.023414963971309,3.3000000000000003,4,67,4
-3.695597111725845,7.526272405588546,-9.206216436457048,2.5995939798892707,3,2,-4,5,7.088152160029733,5.809872293961005,5.506935455329614,2.4188792162227952,3.3000000000000003,4,67,5
-16.60976312361256,17.84521289245344,-19.584372008293357,1.8763985621426873,3,2,-4,5,19.733764971868077,15.940323664749895,15.681373227605318,3.12410928558769,3.5000000000000004,4,68,1
-3.402396366647799,8.865448506793479,-10.521008379943178,2.209119290540735,3,2,-4,5,6.752981615399405,7.176328224438618,6.8483325761265865,2.803987161513259,3.5000000000000004,4,68,2
-11.97679566852018,15.277778754803444,-16.967979304241148,1.8672109122856768,3,2,-4,5,15.147686685312944,13.416285125517902,13.11031860087321,3.1338599623195433,3.5000000000000004,4,68,3
-14.391537063846044,15.77706409845763,-17.562731478509466,1.9880655099485085,3,2,-4,5,17.538067395809595,13.884863766298563,13.67284959790233,3.0127564357910064,3.5000000000000004,4,68,4
-4.874647393126642,7.93354067026788,-9.503666672436292,2.542505066588114,3,2,-4,5,8.262944233670204,6.191816086662616,5.781806636920611,2.468839303735424,3.5000000000000004,4,68,5
-10.672186765555818,14.417460431680984,-16.062116269201805,1.8798495856557875,3,2,-4,5,13.884811985396466,12.595242362072335,12.24581122359203,3.1218327098665086,3.7,4,69,1
-11.20898188263417,15.546760540963223,-17.291373835879924,1.8090230850250104,3,2,-4,5,14.388646447578273,13.701532721233567,13.449822371093772,3.1922780429504756,3.7,4,69,2
-9.8043381634099,15.048476113241694,-16.736380994480577,1.7674031540151225,3,2,-4,5,12.994499137894389,13.22326812519788,12.91600175745668,3.2341430021635356,3.7,4,69,3
-8.271887356841036,12.448163573690298,-14.15262432778992,1.9931311949629271,3,2,-4,5,11.514469993263567,10.64804131090085,10.358813932288337,3.0099231173865957,3.7,4,69,4
-19.275001515278262,20.221974944230432,-21.972497012673504,1.7864315106911597,3,2,-4,5,22.37588123661776,18.29893619587105,18.051006959358343,3.213840372288991,3.7,4,69,5
-19.31591493230427,22.142613344067986,-23.882838265240313,1.6411494924375054,3,2,-4,5,22.4285337072436,20.236398767967163,19.97831778531368,3.35910695331539,3.9,4,70,1
-8.917792163798607,11.388794630872916,-13.094893024778326,2.2402874965719404,3,2,-4,5,12.220416317867626,9.615660142844796,9.329590242803912,2.7644354068729307,3.9,4,70,2
-17.779344751462087,20.956260452890348,-22.659826937937808,1.6553551575507703,3,2,-4,5,20.909129113036208,19.068077113522325,18.773850845437657,3.345022443935888,3.9,4,70,3
-8.788038363521474,12.931406629971296,-14.587693087504446,1.951367121735757,3,2,-4,5,12.053353412034058,11.152434339620289,10.81668540700087,3.0515792392818457,3.9,4,70,4
-12.459959586553149,16.010686078861152,-17.717749986020408,1.829448320468228,3,2,-4,5,15.65669450127105,14.17774820262481,13.88878274274586,3.1718343032741507,3.9,4,70,5
-8.318777493432732,13.229762441735955,-14.870554008595388,1.877463299330288,3,2,-4,5,11.603901986677586,11.476579282109526,11.12611448166802,3.12577857720882,4.1,4,71,1
-11.697210318379382,15.549176827197575,-17.279796668603584,1.8410928678690064,3,2,-4,5,14.904220008600428,13.718730164895248,13.453244863799007,3.16028386589512,4.1,4,71,2
-9.73029539398754,17.113344961869533,-18.81073683220372,1.5504000681338947,3,2,-4,5,12.92992965124206,15.317589909889811,15.019620022920115,3.450792916787938,4.1,4,71,3
-14.969140205684182,17.256872059136732,-19.001749470248495,1.843258824695262,3,2,-4,5,18.166967368196374,15.41118440902223,15.159325377828374,3.157632617814673,4.1,4,71,4
-23.17550480076899,23.536029150025698,-25.31855377419445,1.7059689629458172,3,2,-4,5,26.244247689131637,21.58937491947501,21.372759262089577,3.2941558000495688,4.1,4,71,5
-18.41019379744624,23.96982897775151,-25.674276501509333,1.47489121428126,3,2,-4,5,21.540625556411285,22.09307550797032,21.799565423773675,3.525387703310052,4.3,4,72,1
-11.260641056459914,16.438603245718827,-18.140076867404343,1.707242399502361,3,2,-4,5,14.49670494538048,14.65266386375548,14.358767798182416,3.2942577056267512,4.3,4,72,2
-25.813587409485415,25.573201075122007,-27.292754976107503,1.6678821927427196,3,2,-4,5,28.92720792865046,23.660961886601623,23.381968074430365,3.3322748158681987,4.3,4,72,3
-12.941361143930372,14.813986756852302,-16.57637978174939,2.0178760066300616,3,2,-4,5,16.225854085486453,13.026343713435695,12.793066146758353,2.9842449901372765,4.3,4,72,4
-11.219166072537153,13.59694071590944,-15.32794971011581,2.046613261597497,3,2,-4,5,14.527728451105624,11.822351073327246,11.559331941095865,2.955946175046758,4.3,4,72,5
-10.68582531668272,15.107793133721788,-16.793652815218913,1.8184370704897868,3,2,-4,5,13.964176314833884,13.344417051703797,13.036781374130978,3.183645455091977,4.5,4,73,1
-16.73651322203042,19.762985376730203,-21.504453951926138,1.711414910106792,3,2,-4,5,19.943179957879977,17.934823738533947,17.67934358050512,3.289278093243835,4.5,4,73,2
-20.932122221203667,22.92120106211711,-24.717872321908477,1.665283916788093,3,2,-4,5,24.082148571083778,21.043526950230536,20.841788934177018,3.3350363190284447,4.5,4,73,3
-13.673516787170852,19.01770065272788,-20.7175164981683,1.6016067929167688,3,2,-4,5,16.869218417111966,17.196958206747595,16.90054460275986,3.3991598102732703,4.5,4,73,4
-6.767397269028831,12.09889351218398,-13.751869328639264,1.934148451647404,3,2,-4,5,10.127889737129331,10.41534216261994,10.080246231510866,3.0714154717718363,4.5,4,73,5
-13.880707880330853,20.807514511995304,-22.455087606947544,1.4769537473018437,3,2,-4,5,17.073218126288882,19.002774679228825,18.65482655649206,3.5237292015949926,4.7,4,74,1
-16.347924324406375,20.56851505717753,-22.32810905281807,1.632195545531375,3,2,-4,5,19.55056670218927,18.74484228961791,18.50697623285226,3.368452765979564,4.7,4,74,2
-21.7467804206689,23.69901405438273,-25.4761033726493,1.6454122512160176,3,2,-4,5,24.9140577232772,21.836564395670305,21.615364918905986,3.35492334065464,4.7,4,74,3
-17.017276058497693,20.25629514889661,-21.997035191078098,1.677568228543779,3,2,-4,5,20.223449851982735,18.428141926617812,18.17178401771423,3.323054636618996,4.7,4,74,4
-16.118589170370193,20.429831250326817,-22.136537677827423,1.618362839318516,3,2,-4,5,19.338238391510565,18.62528430605042,18.335877221523265,3.382342580279057,4.7,4,74,5
-19.40050333802525,24.323792167272487,-26.02691941688223,1.5006214981436836,3,2,-4,5,22.58068205033955,22.489426293212382,22.19536167065835,3.4997377743977216,4.9,4,75,1
-14.436527927770616,21.48092123761296,-23.206032606218105,1.4706238346539662,3,2,-4,5,17.658184828760618,19.701794471949587,19.430306340467816,3.5300993447313873,4.9,4,75,2
-18.49139652002474,22.12019482054169,-23.90504724819964,1.613111748385574,3,2,-4,5,21.6930664781318,20.291154784402092,20.078339410095666,3.3873611816110105,4.9,4,75,3
-11.656700881227104,14.652398432431276,-16.475030286976267,1.9659517450957344,3,2,-4,5,15.00718649175126,12.920141936293666,12.746787480268653,3.036790461436744,4.9,4,75,4
-9.462707069381366,13.276903849061345,-15.032851353305306,1.98879514527583,3,2,-4,5,12.88757614546626,11.60816445455698,11.372015834161912,3.0157277982705195,4.9,4,75,5
-8.124495840967631,11.55075323482894,-13.171783710178737,2.1172097361539373,3,2,-4,5,11.664438761472956,9.947638489135828,9.585480466273069,2.8916664474483693,5.1,4,76,1
-16.967935699187336,21.714576014088937,-23.471993826787617,1.5755059792191248,3,2,-4,5,20.18757302442114,19.912662815599315,19.6729756346322,3.4251213429019947,5.1,4,76,2
-16.038284815468735,24.13250631815767,-25.89449758588424,1.3821133746265362,3,2,-4,5,19.22298644252319,22.32515085803087,22.08952487475402,3.618333187833543,5.1,4,76,3
-12.748111790155448,20.296978843891488,-21.918132169030045,1.454587435967875,3,2,-4,5,15.999561858119662,18.55923906076606,18.186771414402205,3.546400359019605,5.1,4,76,4
-22.255231400267196,26.306132722200157,-28.034700441439547,1.4969735020124093,3,2,-4,5,25.445983108605724,24.475960332805116,24.206780901168816,3.503313707208692,5.1,4,76,5
-12.940831367315148,15.840630059415211,-17.54598201706158,1.8724414867913897,3,2,-4,5,16.34690174572154,14.160727804238912,13.873125175791742,3.1303193051249805,5.3,4,77,1
-22.251852891657816,27.634313149635016,-29.4358482252074,1.4350682162292523,3,2,-4,5,25.419562020507517,25.78930956847759,25.5923983146323,3.565162146982499,5.3,4,77,2
-27.50716264742315,30.08607186998812,-31.86158572208076,1.4874627342733822,3,2,-4,5,30.60696011654484,28.17157883489708,27.94812200120571,3.5126351434961967,5.3,4,77,3
-14.070923683503365,19.169732234820422,-20.899837149770516,1.6264346099511684,3,2,-4,5,17.362611139236662,17.431664583283226,17.16672087182393,3.3747363475737195,5.3,4,77,4
-17.43502071309026,24.513913078937968,-26.220051569508687,1.4082766581110024,3,2,-4,5,20.658066441131663,22.73783862052564,22.447259607603012,3.5922148072159916,5.3,4,77,5
-27.583916563818654,29.222470574812483,-30.994943687715416,1.530020816944181,3,2,-4,5,30.74196382340547,27.35357133192621,27.127526995451667,3.470139110597646,5.5,4,78,1
-25.54110152766046,32.50043159658762,-34.26610156812084,1.320411053526945,3,2,-4,5,28.632495097884913,30.589996631830154,30.35653014984819,3.6796733091598206,5.5,4,78,2
