alpha_rmse,beta1_rmse,beta2_rmse,psi_rmse,sd,l0,task_id,iter
0.01553497393311337,0.03848074034105368,0.06124048415925586,0.08738691239138777,2.7,3,114,4
0.01050443047571858,0.04302817188185502,0.10706698141257034,0.1012335946986719,2.7,3,114,5
0.2146573033303524,0.10912280430993698,0.12839541433165455,0.09701928199659796,2.9000000000000004,3,115,1
0.00137992340831965,0.05155367794605466,0.0871236875615301,0.0963896924622122,2.9000000000000004,3,115,2
0.16828970418912387,0.08984205342586621,0.14577667786264176,0.09903809789066322,2.9000000000000004,3,115,3
0.01223532019156399,0.03437818742642121,0.070841323563828107,0.06822411480185789,2.9000000000000004,3,115,4
0.19285853346994855,0.0719652291689422,0.07265416961935599,0.0478591596850514,2.9000000000000004,3,115,5
0.03791067567885495,0.05757161875563135,0.09698178545799578,0.1081549302575045,3.1,3,116,1
0.04128534673726009,0.05364781729659564,0.08396962481059533,0.06758625694173817,3.1,3,116,2
0.03974822363173774,0.056356788632666,0.06667416342637184,0.10155780563991304,3.1,3,116,3
0.10814168575404956,0.07518278543541632,0.1048989308219111,0.1219785820554318,3.1,3,116,4
0.02567053506225413,0.04244400069461923,0.06885649948866836,0.08564829975151207,3.1,3,116,5
0.2488083070920588,0.10916601170410722,0.07136165056781557,0.21500145321842376,3.3000000000000003,3,117,1
0.0053283911084411,0.0564458069359433,0.07376163003605651,0.1042083257924567,3.3000000000000003,3,117,2
0.07722474056704942,0.07323712806703325,0.11162772694498913,0.10762292583779072,3.3000000000000003,3,117,3
0.3633209120722554,0.1646480497207703,0.126970217038253,0.18211251149143015,3.3000000000000003,3,117,4
0.06092290592573542,0.09151990544768568,0.11013420492297332,0.1530567463107821,3.3000000000000003,3,117,5
0.00481846593422529,0.03496822472949414,0.09459617935793832,0.10442667222945706,3.5000000000000004,3,118,1
0.05699569363625759,0.03233972207667833,0.05504366608758666,0.07901173147932505,3.5000000000000004,3,118,2
0.07754404679768559,0.03862149308209913,0.07586886400174594,0.07477404092519184,3.5000000000000004,3,118,3
0.00436624386998845,0.04667895612265609,0.08136985867230763,0.11280753392976042,3.5000000000000004,3,118,4
0.04743242538170396,0.0898316109892635,0.1288029699469743,0.14640729739820987,3.5000000000000004,3,118,5
0.00428454091677589,0.04529273551478383,0.06312305342300485,0.09530367792596896,3.7,3,119,1
0.032143273853311,0.04005975668462942,0.07660266558281423,0.09413752881424917,3.7,3,119,2
0.0715780299294953,0.04966559660492794,0.07770507792109563,0.10696870266576322,3.7,3,119,3
0.13213687925962084,0.07485839447779313,0.10531179289898428,0.1024810500768053,3.7,3,119,4
0.01665779706972068,0.06546256432280098,0.1148055148610408,0.11715051158786197,3.7,3,119,5
0.24071748676765856,0.10025533738268472,0.44085945862824505,0.23389171108388648,3.9,3,120,1
0.01933985940014727,0.03064334469654595,0.08698640455905006,0.07888763880020196,3.9,3,120,2
0.1974287878860132,0.0292777542752767,0.06497054030772363,0.03709177101996253,3.9,3,120,3
0.00302612866632434,0.02792944794772317,0.06919586658787914,0.08944056037757994,3.9,3,120,4
0.3220828721459107,0.09177693490740232,0.071861850624067,0.07653621204013676,3.9,3,120,5
0.01035306706148042,0.05067574047013361,0.07587658904441165,0.12025626989006992,4.1,3,121,1
0.00907815160208886,0.05091795553272898,0.0693038556782524,0.10767829534197255,4.1,3,121,2
0.15192726843071722,0.1476892887711982,0.13339987757049643,0.24528844903645425,4.1,3,121,3
0.00339760620852133,0.05129978540867399,0.08268245862620337,0.09615673135736176,4.1,3,121,4
0.02371623782038384,0.06001900866037952,0.08089256303659344,0.13327257508872162,4.1,3,121,5
0.01155935560810695,0.02326402183451575,0.07254390186959916,0.07112785245116408,4.3,3,122,1
0.03418939780059386,0.06306860857263358,0.06306307151022185,0.0973573642904406,4.3,3,122,2
0.0224352788471365,0.03360852023020367,0.04845111412964858,0.05560412553898017,4.3,3,122,3
0.00382610428149336,0.02874958542541785,0.0682732172524949,0.10071778076869509,4.3,3,122,4
0.12571210270816732,0.02796841861419165,0.02931125612011333,0.0709006129481646,4.3,3,122,5
0.00181088495737008,0.04010714528121321,0.10846389378390606,0.10050793363870444,4.5,3,123,1
0.03067541972832427,0.04928520429427387,0.07201102061886074,0.11487198686276584,4.5,3,123,2
0.09706090834180758,0.08350379681270814,0.10924448188982118,0.13786419810012088,4.5,3,123,3
0.0720095162984942,0.05612162216966682,0.0890199246298061,0.08186637031761508,4.5,3,123,4
0.18086492292471704,0.04134132833706778,0.04716199442046474,0.06776504743312858,4.5,3,123,5
0.00222814829277745,0.0262822014112011,0.06599146889058391,0.10170414790084922,4.7,3,124,1
0.19882170667181456,0.04109802976591925,0.06581326438281239,0.03541704075050211,4.7,3,124,2
0.0106806798650104,0.04929887570657913,0.07892102737794772,0.10895475415360335,4.7,3,124,3
0.02289352843858102,0.0400622036794049,0.1007791865509638,0.11447987260468807,4.7,3,124,4
0.00247051745177679,0.03079942933717017,0.08843940029392454,0.10886744730294162,4.7,3,124,5
0.00234499406004512,0.04969035283101265,0.08799964569432144,0.11366731072689788,4.9,3,125,1
0.16310745336253268,0.11670193159660334,0.14817479718321128,0.17928739728619833,4.9,3,125,2
0.11223002072523398,0.05590490048568868,0.10768864763105616,0.0924314573362839,4.9,3,125,3
0.04283727376230987,0.03627512694356452,0.07887523255803999,0.06026540862925966,4.9,3,125,4
0.01478506714640237,0.04541326015162496,0.0791942063876345,0.07139201005033857,4.9,3,125,5
0.02727424207796818,0.05654441316803159,0.09294559169922303,0.10926530784174604,5.1,3,126,1
0.06445186554529049,0.05012831236212563,0.06759746152341134,0.093712260351589,5.1,3,126,2
0.0856442967080612,0.04961450079168939,0.07328284561474399,0.07474986172926894,5.1,3,126,3
0.07151266314996499,0.07220843624083023,0.09277129885412216,0.0893166080287554,5.1,3,126,4
0.03349605580618994,0.0330208985096526,0.06233168110859871,0.07601853273857753,5.1,3,126,5
0.04535295517474517,0.03826806009434017,0.08999011284166228,0.09873626469024184,5.3,3,127,1
0.03635341586752705,0.04812665295190837,0.07507167891505676,0.101590369736136,5.3,3,127,2
0.07282057830297031,0.02858000773994392,0.04130488816348323,0.05757713954487353,5.3,3,127,3
0.2825149104163474,0.07490038647086915,0.0709736139622279,0.07216078787490601,5.3,3,127,4
0.00164838950860773,0.03156518901839688,0.07467801302966165,0.09942054816028302,5.3,3,127,5
0.01166891541631544,0.05426196054779638,0.0683395269971422,0.10876070567510383,5.5,3,128,1
0.03239465616902291,0.04785774848334682,0.08926780671540573,0.09301301169021124,5.5,3,128,2
0.13245793988094526,0.05029333996859376,0.05934974938483332,0.0816895552004098,5.5,3,128,3
0.0155451312124709,0.06234086663836286,0.07689633997158991,0.10955578916306027,5.5,3,128,4
0.1995388446053791,0.12230186380309926,0.11628748408895798,0.20378402548945795,5.5,3,128,5
0.00783110897018034,0.05273390107795822,0.10201593115350543,0.1007811737327934,5.7,3,129,1
0.00232620227423396,0.04769177063060469,0.06618926700350516,0.1051761291168934,5.7,3,129,2
0.10238629944154132,0.04643109656471179,0.08195279394805079,0.05350363635225831,5.7,3,129,3
0.03533959873265135,0.05087770168160993,0.08299500737826283,0.08714429574301115,5.7,3,129,4
0.09992646751362678,0.05124302982645845,0.08163097963765233,0.04459713369246458,5.7,3,129,5
0.0502082233573715,0.05790098683595605,0.08270135908601962,0.11724553785922252,5.9,3,130,1
0.0663774822252132,0.06855600576554624,0.10402263574688218,0.07719095020806777,5.9,3,130,2
0.0990718530850218,0.03946641015927322,0.05140511135328809,0.08105175986648187,5.9,3,130,3
0.01292837942304092,0.05121824847800427,0.09800169259372772,0.09445816309304368,5.9,3,130,4
0.07612494641543724,0.09021261700771424,0.12204652906319524,0.15814402764267127,5.9,3,130,5
0.01624296340769083,0.03479501180240056,0.08156738574671671,0.07892456828895703,6.1,3,131,1
0.14635757504203034,0.11401831896386588,0.10556423022246406,0.21107761776814313,6.1,3,131,2
0.1955738835796523,0.0689083472525188,0.1797824880220381,0.18484889702875815,6.1,3,131,3
0.1378316024103412,0.05485228600170799,0.08106058629924527,0.0974125405635886,6.1,3,131,4
0.00258603241298912,0.04501783969442383,0.0715388609433455,0.095077939373716,6.1,3,131,5
0.24127591215695957,0.03794134000389232,0.08810351991588779,0.05876259932558796,6.3,3,132,1
0.24591476345897745,0.1591144599987841,0.1785883852298192,0.24524920223558225,6.3,3,132,2
0.11515094832327331,0.06020482125789979,0.10579301516156864,0.04200257970208344,6.3,3,132,3
4.374767249491118e-5,0.03338979560905399,0.08255804296926302,0.10680542303888996,6.3,3,132,4
0.28061439550010125,0.06758767003872192,0.07648921719705563,0.05043622931950944,6.3,3,132,5
0.08153585649279575,0.06576901295996317,0.06824570742847394,0.09303675693617672,6.5,3,133,1
0.24643683803706784,0.08265681720368566,0.0790943242888775,0.0689934055305065,6.5,3,133,2
0.04173467432842646,0.07245316795000166,0.10473258578602228,0.1479726700313904,6.5,3,133,3
0.11680657788675824,0.08208983827815615,0.1036259030094715,0.13338212748246112,6.5,3,133,4
0.00790755931288324,0.05758581162382868,0.08652800519241338,0.10601653467105378,6.5,3,133,5
7.680582446931733,7.228871344497021,6.903503419426574,1.6625731404551751,6.7,3,134,1
0.20070603174612317,0.12622075528639,0.3689986770158036,0.10382900665364624,6.7,3,134,2
0.22288187770082263,0.10927002946732386,0.16554935499997234,0.0995059108555574,6.7,3,134,3
0.16426342825331217,0.11137489946072082,0.10979332494935937,0.13587592307726484,6.7,3,134,4
0.05779254008185324,0.02233880369195089,0.03562937482752985,0.06550594455398429,6.7,3,134,5
0.06415851884187661,0.03928678972799637,0.10560404667106144,0.08931818482606081,6.9,3,135,1
0.14684156194739795,0.09313568843902292,0.12954227747240757,0.10792737542350336,6.9,3,135,2
0.03710820649158251,0.07353811426009266,0.09486359149230554,0.12004377670609148,6.9,3,135,3
0.02248740875939489,0.03849104757350845,0.08657321699583244,0.0950504389374518,6.9,3,135,4
0.15549436193317048,0.10877774922012026,0.14080235899400664,0.09911489573946428,6.9,3,135,5
0.00632477042522047,0.04307392886854083,0.08393410112671155,0.10122858884347864,7.1,3,136,1
0.1284207909914037,0.08142039167045373,0.09544669655604508,0.14482450111310283,7.1,3,136,2
2.0059147587696344,1.7893549365525467,1.4538804850753595,1.1806587796835644,7.1,3,136,3
17.313051602974216,17.620445944913854,16.92154758058178,3.110527075161444,7.1,3,136,4
0.3522961371443275,0.06584983760145044,0.07449511890412146,0.05339474071336781,7.1,3,136,5
0.04819223762235412,0.02807271600654927,0.04291888261336783,0.02913360243099153,7.3,3,137,1
0.3641769866882913,0.14539107398497014,0.12095577086629038,0.13164151926323653,7.3,3,137,2
0.21744861386702904,0.04599010612378398,0.04011332818502334,0.04449732652958871,7.3,3,137,3
0.00486327638707793,0.04492507804145881,0.06900047073926738,0.09263791743279448,7.3,3,137,4
0.2447665829996601,0.03168888569315709,0.04542048716741546,0.03761784455401024,7.3,3,137,5
0.01924585106354233,0.0439350838288778,0.08131310735170778,0.0653775957268161,7.5,3,138,1
0.14835432300757767,0.09662169614447812,0.09060033848848448,0.1780348131679588,7.5,3,138,2
0.05472057839027317,0.04516355671489707,0.056064667301956,0.11098368538276956,7.5,3,138,3
0.04391864798098344,0.05450659131193378,0.0910885037719626,0.0987912123548051,7.5,3,138,4
0.02196233220233161,0.03707693458707382,0.0728393623146663,0.09992938045664614,7.5,3,138,5
0.02245037449317288,0.04400137323609259,0.09582976178510091,0.10768406723104172,7.7,3,139,1
0.16072560848723558,0.11861474434698152,0.13418627553711512,0.1771696629679841,7.7,3,139,2
0.08987050934983126,0.03565724253374491,0.07384359826050668,0.05996472854602532,7.7,3,139,3
0.2735228731029841,0.14530593662854988,0.13828526060876006,0.16237370220664837,7.7,3,139,4
0.07750545786458812,0.05640741704052152,0.10973831942730532,0.11848334551348565,7.7,3,139,5
0.1426221323205538,0.09952885487676714,0.10055637774675588,0.15515465711237694,7.9,3,140,1
0.02970517392065966,0.06668917756678924,0.10672116502474936,0.09475733635246794,7.9,3,140,2
0.07814966488954107,0.05838872724341575,0.11627125762880318,0.094756544566115,7.9,3,140,3
0.16297358876368545,0.04833807157681261,0.05262130410326193,0.08701868865520791,7.9,3,140,4
12.495142424928437,11.816976822442069,11.468769173947576,1.7830533677064573,7.9,3,140,5
0.04909585456169773,0.04794266336439612,0.06788185450931768,0.07257931006698154,8.1,3,141,1
0.08685450455479654,0.05667096854866239,0.11091285609785403,0.09780508389121048,8.1,3,141,2
0.00546370909056089,0.05187619163082668,0.06241559291947333,0.11771950721256975,8.1,3,141,3
0.07394976416939715,0.05475130716316173,0.11502972066301184,0.08725694510411706,8.1,3,141,4
0.05333726233960017,0.05018205158766607,0.1035632043181232,0.10765448796333338,8.1,3,141,5
0.06042216807812799,0.03233554423102099,0.0956229490712488,0.0833489586622249,8.3,3,142,1
0.00492704112972701,0.04101298920402876,0.08114372772159789,0.11102784410880756,8.3,3,142,2
0.14195837321190335,0.10089772404851968,0.12324820351459284,0.12884599106261885,8.3,3,142,3
0.06744810314954368,0.06088624572031691,0.10557829590293734,0.10252820862313244,8.3,3,142,4
0.0824942013356197,0.05742947714189751,0.10025789907348132,0.10679928516027597,8.3,3,142,5
0.01138416065788053,0.02458013091795182,0.0661580428131988,0.06580670822615892,8.5,3,143,1
0.03908477681318269,0.04678341134251625,0.07014842605052189,0.10962195683283542,8.5,3,143,2
0.03127859509939368,0.04263583373801634,0.0739184370804271,0.09655363702343624,8.5,3,143,3
0.11600406864080264,0.0866994839282004,0.14733270577151877,0.11168545686158962,8.5,3,143,4
0.01384455574464169,0.03347544541873483,0.05504038585891312,0.07402066850614918,8.5,3,143,5
0.17071158329421182,0.05535315769374269,0.07278182634933067,0.07174441346555722,8.7,3,144,1
0.01740162965993446,0.04060178513195399,0.0998377575787794,0.10059631251630548,8.7,3,144,2
0.08159361593610995,0.06696489182568764,0.08561961158787937,0.15382485638095036,8.7,3,144,3
0.09831683695422593,0.09226112114774004,0.11210003438631286,0.15954581495862682,8.7,3,144,4
0.08825433265890714,0.02773341225355821,0.09370260045752356,0.0480450191268858,8.7,3,144,5
0.01824169251012766,0.03553555884785239,0.06878653837085576,0.08460516082742874,8.9,3,145,1
0.06377501180542114,0.0997629935859229,0.11061687125738875,0.11694142554702222,8.9,3,145,2
0.21250532022003488,0.04938928910693178,0.03897668898179412,0.08347921064736459,8.9,3,145,3
0.05480533296845485,0.05411898635698464,0.06615507887667287,0.07558305512141786,8.9,3,145,4
0.02573462212672802,0.04837381752453181,0.0777298930180617,0.10144411902321589,8.9,3,145,5
0.17769697348067465,0.08696543023828433,0.10577284749961335,0.09288344946680438,9.1,3,146,1
0.00148863162951885,0.02411258741107554,0.0672647081968781,0.10828118603461118,9.1,3,146,2
0.01350815168895049,0.05192908764375877,0.06304846217428557,0.08730855952950024,9.1,3,146,3
1.6014917852378075e-4,0.03669347019516783,0.0827191492993278,0.1084903111894906,9.1,3,146,4
0.00272260816300944,0.03013821609973639,0.08662896261757218,0.0918233322980986,9.1,3,146,5
0.09166635597600206,0.06810655118197409,0.07943477155369864,0.08298626977980633,9.3,3,147,1
0.19844143895043012,0.06767571117464594,0.23031642167998753,0.08962449530477776,9.3,3,147,2
0.1347356983027116,0.05804152973459969,0.10515908562817956,0.05693035236935009,9.3,3,147,3
0.07672936709973857,0.05956868687689263,0.10008047385228357,0.1069408401964508,9.3,3,147,4
0.21948119095876084,0.1425817177468311,0.1326914257150784,0.14660660980947382,9.3,3,147,5
0.04772008187432768,0.05812634516527157,0.07664416896606399,0.1119081940922216,9.5,3,148,1
0.07010323856570744,0.05330408506709734,0.0543369018173936,0.11704775322524764,9.5,3,148,2
1.231758249762502e-4,0.04708526257477554,0.08990623611753724,0.1039549399607872,9.5,3,148,3
0.01654121100492761,0.03861759454869767,0.08681249497441819,0.12416481482737,9.5,3,148,4
0.11473575916216724,0.03525598480115741,0.07472706441463389,0.04853556429419736,9.5,3,148,5
0.0282221354408199,0.06866857899480468,0.1103198031567212,0.12669232514974246,9.7,3,149,1
0.11029498759090224,0.10499494826492492,0.1309193210311122,0.14779945068368763,9.7,3,149,2
0.01944624776346304,0.03210789688133529,0.06921701854268647,0.09209523906804153,9.7,3,149,3
0.04385099433540808,0.02857545514536835,0.0840513843175118,0.08354361442517828,9.7,3,149,4
0.02352353932017763,0.06046871687632725,0.11250713381615823,0.12296410956041284,9.7,3,149,5
0.00467922167379312,0.03474887358269334,0.09515994603021588,0.0927444478912948,9.9,3,150,1
0.015789958006119362,0.0321632454776165,0.08463774105839972,0.08999412496052867,9.9,3,150,2
0.0035169717773891,0.05763478124601317,0.0970662396302897,0.11826500622829758,9.9,3,150,3
0.03369862276350138,0.0522894808003165,0.09551273033775756,0.12531139029675123,9.9,3,150,4
0.08774912157615493,0.05482474322942385,0.06861616421605735,0.11152928795573126,9.9,3,150,5
0.43861146201337115,0.22015714308072243,0.08523982894778798,0.16200131917088584,0.1,4,151,1
0.5009607659031283,0.27826174976721896,0.08640767800853098,0.12823665194840733,0.1,4,151,2
0.4773301817270553,0.27865019037655425,0.09410420780296316,0.1434606418532124,0.1,4,151,3
0.46086934428952886,0.2318329448329899,0.08455256004218449,0.17436054452678926,0.1,4,151,4
0.4942766700076899,0.25908574153728836,0.09150911022593854,0.14620769757854987,0.1,4,151,5
0.44364412134811754,0.1462471638174894,0.2633852519953164,0.21611390430909624,0.30000000000000004,4,152,1
0.7713317591559647,0.13909989860771446,0.2158806920000014,0.11898585522291898,0.30000000000000004,4,152,2
0.6680260414724545,0.1496984372495266,0.2129838600330197,0.15034344844592007,0.30000000000000004,4,152,3
0.23493287013523115,0.19169592394367635,0.26740120127690725,0.4875122613308092,0.30000000000000004,4,152,4
0.27585195952084657,0.1489652968724145,0.2744104727448158,0.3701975514918338,0.30000000000000004,4,152,5
0.8774571348078908,0.2005053144862401,0.35800710631180616,0.2164941473244663,0.5,4,153,1
0.9791119672417272,0.29761281731385336,0.25499554776139854,0.26651064818196274,0.5,4,153,2
1.3838925775833204,0.2728469735446204,0.1994753801824867,0.1667616329733481,0.5,4,153,3
1.503672406700905,0.3392279675959476,0.19836399845888095,0.1651509661831415,0.5,4,153,4
1.2216773022910303,0.48238276692337945,0.2843725484003391,0.44712168589010287,0.5,4,153,5
1.4496588352028752,0.5916746933822205,0.35322656289124,0.5610810525785661,0.7000000000000001,4,154,1
1.221169250640935,0.5233965174535662,0.3354501014394864,0.4924463551604619,0.7000000000000001,4,154,2
1.0475806243114256,0.38800167253966383,0.34553326168485843,0.39830571516594426,0.7000000000000001,4,154,3
3.315943909247703,0.9859638897528032,0.8012322719318213,0.29751273972042364,0.7000000000000001,4,154,4
1.493456446829549,0.46813645219176814,0.3103408841133125,0.31165213397986147,0.7000000000000001,4,154,5
2.676909989513778,0.8263315766782837,0.548782603359432,0.3845319693679473,0.9,4,155,1
2.3682403929508724,0.9294668221038704,0.7095062862560362,0.5542523422010041,0.9,4,155,2
2.005419471275222,0.92418274400302,0.6683104644127572,0.7227875680096358,0.9,4,155,3
2.123045059088901,0.8191542805011013,0.5630322141992149,0.576182339068018,0.9,4,155,4
2.439346979322781,1.0164014748268664,0.7349974639532407,0.6915756857155121,0.9,4,155,5
2.204320127631111,1.1181022952745368,0.7835695808056968,0.897613027005551,1.1,4,156,1
3.292588010412046,1.591663094843452,1.3334120570420622,0.9897565825944392,1.1,4,156,2
3.960237414507249,2.0887145218063807,1.8302863407067336,1.251270354844136,1.1,4,156,3
3.895390661616724,1.6734075148812024,1.3552059102193896,0.9377628195458544,1.1,4,156,4
4.0812786088474144,2.029706249390637,1.718704045466655,1.203104874971086,1.1,4,156,5
4.150772547785481,2.4153058782216164,2.0956145796919423,1.4333743097016105,1.3000000000000005,4,157,1
2.1695261974523055,1.446200370954419,1.111860005718661,1.21387387272172,1.3000000000000005,4,157,2
7.339288848469306,3.514820583887589,3.261631318124372,1.4802020834400589,1.3000000000000005,4,157,3
5.573827506253149,2.891745694641908,2.6244648584855006,1.4521632468553411,1.3000000000000005,4,157,4
3.40048935393629,1.7924466478539616,1.4784709449111144,1.1641459726783392,1.3000000000000005,4,157,5
5.978015253844145,3.072026015831928,2.7861515526183736,1.4824163435635147,1.5000000000000002,4,158,1
2.010880650897328,0.9415947964919406,0.6915555744615796,0.8059993635677666,1.5000000000000002,4,158,2
6.957656864626287,4.279984216078023,4.0348389564733775,1.898530530983824,1.5000000000000002,4,158,3
3.496936458453021,2.0926720005721045,1.8417166334035435,1.3072865565770937,1.5000000000000002,4,158,4
5.8803770122455505,3.8131472924612626,3.540861505065265,1.8849901952290975,1.5000000000000002,4,158,5
6.988076086506814,3.4260042442477108,3.1277568566491563,1.5117525252425372,1.7000000000000002,4,159,1
4.411528385207718,2.592055366525639,2.3261243014187114,1.4855801948900489,1.7000000000000002,4,159,2
3.3030812928719033,2.069570098038132,1.7088182252118445,1.4035573646952546,1.7000000000000002,4,159,3
4.796930695470952,2.473057761378795,2.1841014831927668,1.348661942252225,1.7000000000000002,4,159,4
8.12506337653491,4.211072757053194,3.948992122891837,1.709521933581414,1.7000000000000002,4,159,5
9.615505974080412,6.209470313594084,5.9098402779394155,2.2693768164102432,1.9,4,160,1
8.342395034931211,6.122963619066163,5.828739540658893,2.393142781307678,1.9,4,160,2
5.331129135431385,4.253250283417339,3.889044113312733,2.17758573405196,1.9,4,160,3
8.855712015476609,5.5091229304600295,5.237955944210218,2.1342795160989256,1.9,4,160,4
2.3065723978124097,1.8438869573202925,1.5518145206133478,1.4501704331422232,1.9,4,160,5
9.09258905012064,5.480882153940809,5.211840748732112,2.0960497200445003,2.1,4,161,1
9.218351882307198,7.028924009772405,6.690150019261668,2.561123439160492,2.1,4,161,2
9.223391018777654,6.545440040114757,6.202723615401073,2.43170353448112,2.1,4,161,3
7.013638980706085,5.043649376758284,4.736450002990056,2.2212488272275945,2.1,4,161,4
4.696636681029318,2.885124882082755,2.5524700000998326,1.6398711198915727,2.1,4,161,5
5.828199461135482,4.5510202468487835,4.226876426589018,2.219208479748368,2.3000000000000003,4,162,1
7.833945813113441,5.600253169240449,5.320412180518427,2.3056842459861886,2.3000000000000003,4,162,2
10.398205381564082,6.847553439150821,6.644982695215258,2.333708888442932,2.3000000000000003,4,162,3
9.591996925289893,6.141619981325977,5.850149377498234,2.2530063062059287,2.3000000000000003,4,162,4
11.15731962186742,6.646929123122501,6.405390780020497,2.2004635366998255,2.3000000000000003,4,162,5
7.497564935645711,6.356397013660844,6.009402447416087,2.5563195077507994,2.5000000000000004,4,163,1
11.957535378224664,8.596654033327004,8.367762423429241,2.600943354364426,2.5000000000000004,4,163,2
3.5370838147459116,2.414814114061578,2.035245499536093,1.5428288199238624,2.5000000000000004,4,163,3
10.526388151938937,6.965885671492649,6.682612961993554,2.378679549888619,2.5000000000000004,4,163,4
11.446594083542069,8.06342919199665,7.810685194865093,2.5435530098422183,2.5000000000000004,4,163,5
14.067693733290856,9.071454638017574,8.877141197925196,2.4971424122697363,2.7,4,164,1
7.009643483547912,6.181262273670194,5.896737595987422,2.548895814432276,2.7,4,164,2
9.411297903284328,6.877067532337168,6.5657944613104915,2.482677654087463,2.7,4,164,3
13.232779843182676,9.095042556065218,8.855759399549632,2.606732614257431,2.7,4,164,4
6.772225753468214,5.7082855494947715,5.399347293860151,2.44642933971044,2.7,4,164,5
2.9323701586039443,2.8846491472010864,2.462810985866794,1.9456496157080647,2.9000000000000004,4,165,1
10.971552728396114,8.175324135855803,7.918727961821915,2.607077469145248,2.9000000000000004,4,165,2
12.955020310057687,10.114369355463223,9.895320783362235,2.792338686205257,2.9000000000000004,4,165,3
13.435826764507317,9.765157689219368,9.54665192495159,2.712959039978128,2.9000000000000004,4,165,4
12.991871385516529,8.825432774921437,8.556290136247373,2.580500645754684,2.9000000000000004,4,165,5
20.462070773020912,14.75040053650886,14.573923714407762,2.948295219562849,3.1,4,166,1
15.002638292879745,10.578419109801096,10.375241022456162,2.7150118140708783,3.1,4,166,2
3.888734188810101,4.030295608805321,3.6975613543703663,2.241856333668088,3.1,4,166,3
14.044016570901482,10.00903065459992,9.7633760993665355,2.7110813842935584,3.1,4,166,4
9.799192763061932,7.724995919827961,7.393626785231357,2.654920359738144,3.1,4,166,5
10.090821399196418,8.644584260000942,8.383779364272856,2.786065295050239,3.3000000000000003,4,167,1
9.05029007485703,8.967603523139559,8.601557553841175,2.962797619493561,3.3000000000000003,4,167,2
17.469142248791147,15.2676135680415,15.008012606234324,3.1899628521760426,3.3000000000000003,4,167,3
14.725967426330396,12.42397268416705,12.233676055823343,3.0065248600381436,3.3000000000000003,4,167,4
20.391093116489568,14.549570313016645,14.340261167869688,2.9351565837546985,3.3000000000000003,4,167,5
15.897072710820426,11.961134993910116,11.697567478829937,2.870761746105107,3.5000000000000004,4,168,1
22.37784805711595,16.776298619812106,16.558827369556496,3.064175731660789,3.5000000000000004,4,168,2
18.43136077505985,15.078414515898428,14.88475757293712,3.09483351943994,3.5000000000000004,4,168,3
19.401006148479784,15.185574493426085,14.859676429558364,3.088757528317028,3.5000000000000004,4,168,4
11.645469431804363,8.71876870798016,8.399112472827518,2.6950128175708112,3.5000000000000004,4,168,5
10.2986513775586,11.1300375388446,10.874284636033488,3.1637967921275036,3.7,4,169,1
19.175296071671102,16.347070751517858,16.1403025005141,3.17895052977167,3.7,4,169,2
18.583299885643513,12.405167142551775,12.153179086925356,2.7753834387866134,3.7,4,169,3
17.887814925748923,14.72955015854053,14.451565482037696,3.113679230457715,3.7,4,169,4
14.878123706224024,14.146201351516732,13.868425396153077,3.2137214325045163,3.7,4,169,5
15.08293090939376,12.632639974468278,12.31787439069868,3.0427656861688717,3.9,4,170,1
6.497525980177232,5.5881494380462495,5.227616917763168,2.4430302335093805,3.9,4,170,2
19.493043263337587,17.331956250128137,17.10620640485587,3.261930091917258,3.9,4,170,3
6.355809377474139,6.7087738485863895,6.384529186863555,2.709911633767083,3.9,4,170,4
23.06508080303645,16.013750517776227,15.784408033447592,2.944882918090535,3.9,4,170,5
14.9736387074823,14.708048987864196,14.368406878223311,3.282252940845217,4.1,4,171,1
17.89812332778599,15.65896299486412,15.304692533923212,3.2220418102305763,4.1,4,171,2
13.192114139159688,12.738335711168254,12.449843315160717,3.1648922567131654,4.1,4,171,3
7.309217217396099,6.76671744873497,6.436501290637634,2.620150841053359,4.1,4,171,4
14.555844657024195,14.883421463269888,14.598129004415004,3.3031922020216244,4.1,4,171,5
12.897244469021086,13.838613605399065,13.47349116100645,3.3219096624968496,4.3,4,172,1
22.02090457656361,23.25470461001955,23.018843389414062,3.560634795370056,4.3,4,172,2
18.358870255662215,16.653461616272413,16.457310628715003,3.244946311547992,4.3,4,172,3
21.19026215869016,18.279660032644863,18.00889365247262,3.27250506514526,4.3,4,172,4
19.78313390780107,15.09808126594404,14.84745367046461,3.0328699861288837,4.3,4,172,5
13.903321579055264,13.516339485519772,13.269915532528453,3.1959622259214493,4.5,4,173,1
24.094054392404708,19.835735521408154,19.54527123546816,3.267789584571742,4.5,4,173,2
23.045481352831384,21.686883958128156,21.434848147818215,3.4295542459884545,4.5,4,173,3
29.11031482259389,23.79194893747398,23.575763231945892,3.3173938072786178,4.5,4,173,4
17.488390328679174,17.633233732869723,17.31205128247677,3.400522421423105,4.5,4,173,5
17.376294086836843,17.50292321560261,17.217675500908268,3.3843000558813774,4.7,4,174,1
13.216782111357215,15.409820784926,15.095799927272608,3.4363961124168467,4.7,4,174,2
15.25870786420545,17.90391402876422,17.63067422637987,3.514044478075932,4.7,4,174,3
8.664995090826126,9.407270718260936,9.107892931098538,3.008833598281776,4.7,4,174,4
18.8269069366223,18.629860133353297,18.355769152843603,3.410094810568716,4.7,4,174,5
21.154065797846098,16.88582711773927,16.585318621939923,3.1408944218598296,4.9,4,175,1
